index,errors
1396453200,0.12550948215052526
1396453800,0.07666357921478331
1396454400,0.519972847854707
1396455000,0.4770158243712738
1396455600,0.3679082882530541
1396456200,0.30990694391700807
1396456800,0.2629314250320689
1396457400,0.22366666762945073
1396458000,0.2300986365673857
1396458600,0.19997063907289633
1396459200,0.17745352668639713
1396459800,0.15545998551675144
1396460400,0.13364584533913212
1396461000,0.11819746203604507
1396461600,0.10711328571529258
1396462200,0.09703213560041618
1396462800,0.08641118234224843
1396463400,0.07565309913877201
1396464000,0.06767703942930299
1396464600,0.059754777517426236
1396465200,0.0559341339263623
1396465800,0.05157466945838925
1396466400,0.046640411173511705
1396467000,0.04138931858744332
1396467600,0.03925294543509221
1396468200,0.03846590030652538
1396468800,0.0390951555425367
1396469400,0.03907629934556654
1396470000,0.03509104626855012
1396470600,0.03181616682183115
1396471200,0.033858567219187494
1396471800,0.034427548841677494
1396472400,0.03469535612857564
1396473000,0.03492685332239427
1396473600,0.03329198309941087
1396474200,0.033941642875491354
1396474800,0.033051608478395174
1396475400,0.03832929984852583
1396476000,0.03532182129816894
1396476600,0.036393983752546225
1396477200,0.04042893180021871
1396477800,0.039872200281308126
1396478400,0.04030774613532437
1396479000,0.04201649195244904
1396479600,0.0424953803811095
1396480200,0.040888381145401616
1396480800,0.044538277284529144
1396481400,0.04448592169520669
1396482000,0.042594348464916096
1396482600,0.043964416269754204
1396483200,0.04439366269924348
1396483800,0.044121336328253415
1396484400,0.04998582913612108
1396485000,0.05011395713276713
1396485600,0.04554435951765083
1396486200,0.04631803317513234
1396486800,0.045390292221506486
1396487400,0.046922676846564745
1396488000,0.04709254447535017
1396488600,0.04895715997565925
1396489200,0.049585540650429936
1396489800,0.049610201006685575
1396490400,0.050555400779930475
1396491000,0.05295201133539617
1396491600,0.05010468641845359
1396492200,0.05000465553324398
1396492800,0.049579760497681744
1396493400,0.05049544217476573
1396494000,0.05006489450399573
1396494600,0.05341993137220347
1396495200,0.04976377240675703
1396495800,0.05119017172371743
1396496400,0.05165091626716608
1396497000,0.05197933588541704
1396497600,0.052085909584064664
1396498200,0.05188528253215822
1396498800,0.054410321377575774
1396499400,0.05008587578658445
1396500000,0.04765353472916261
1396500600,0.05059130635860358
1396501200,0.051711961584784735
1396501800,0.05394859434946542
1396502400,0.050990819320888704
