index,errors
1396303200,1.1296766017163957
1396303800,1.0493925390599255
1396304400,0.9922874866293295
1396305000,0.9508765808744142
1396305600,0.9178565654615797
1396306200,0.8876143425016116
1396306800,0.8585467979121982
1396307400,0.829794906424138
1396308000,0.8013928015390639
1396308600,0.772308999177192
1396309200,0.7075115387729749
1396309800,0.6340787791044842
1396310400,0.552984747943329
1396311000,0.4664961654462363
1396311600,0.38217374219165295
1396312200,0.30240001485730356
1396312800,0.2550837558748794
1396313400,0.2344341161139206
1396314000,0.23530961942374723
1396314600,0.24337189482769297
1396315200,0.2430212252995585
1396315800,0.23741145609750589
1396316400,0.22680021689529428
1396317000,0.2134500491540044
1396317600,0.20043084715200957
1396318200,0.1893951749481711
1396318800,0.18046808491125085
1396319400,0.1733600891522818
1396320000,0.16908900899318158
1396320600,0.1663136055584028
1396321200,0.1642195142537375
1396321800,0.1640302156177047
1396322400,0.1670072415247177
1396323000,0.16836520870154076
1396323600,0.16671395694244207
1396324200,0.1623668777506122
1396324800,0.1547569160905611
1396325400,0.14604596930074917
1396326000,0.1403163711393043
1396326600,0.13846608409726002
1396327200,0.1461744887989271
1396327800,0.13664202943547088
1396328400,0.16382011054122084
1396329000,0.22222333829368743
1396329600,0.3019501281298595
1396330200,0.39620505633047715
1396330800,0.4984391242372834
1396331400,0.6091492246304567
1396332000,0.7357003052750407
1396332600,0.8787389677641781
1396333200,1.0055934515292015
1396333800,1.091661057114819
1396334400,1.149247029960264
1396335000,1.1888260612748673
1396335600,1.2188862598559855
1396336200,1.2481546312514507
1396336800,1.273542973925703
1396337400,1.2857074575593472
1396338000,1.2878839274577245
1396338600,1.2820011215570883
1396339200,1.2937698737598864
1396339800,1.267146621712633
1396340400,1.208111004593503
1396341000,1.1257031767466537
1396341600,1.0274751777093185
1396342200,0.9217629874518046
1396342800,0.8080034327621939
1396343400,0.6800147349005865
1396344000,0.5357906314261781
1396344600,0.4062804298033265
1396345200,0.32168890675007816
1396345800,0.2660563337876562
1396346400,0.2285940365632249
1396347000,0.20105564028428782
1396347600,0.17297251660059848
1396348200,0.1455855902075507
1396348800,0.1273683359479051
1396349400,0.11549974216868812
1396350000,0.10644129846552818
1396350600,0.10454018030095782
1396351200,0.10884269563109632
1396351800,0.11257263105642959
1396352400,0.11445138950061945
1396353000,0.11487888475601409
1396353600,0.1152411014440628
1396354200,0.12080263207199972
1396354800,0.12863657467737344
1396355400,0.1383819847953703
1396356000,0.1540020329887782
1396356600,0.1611313321434658
1396357200,0.16563004347882126
1396357800,0.1730774765382874
1396358400,0.17853826098875558
1396359000,0.18368160064143668
1396359600,0.18897818024825633
1396360200,0.21707722427236123
1396360800,0.3077182889961117
1396361400,0.4430016005923806
1396362000,0.5963931517775038
1396362600,0.7577009393166828
1396363200,0.9272729878161378
1396363800,1.1049033670545771
1396364400,1.2933694623735719
1396365000,1.489185899609728
1396365600,1.6513054536872862
1396366200,1.7532160610468102
1396366800,1.8116328954008214
1396367400,1.841112551182825
1396368000,1.8632736044690028
1396368600,1.8836575837708753
1396369200,1.8960560921095337
1396369800,1.9020763605858007
1396370400,1.9052362994356982
1396371000,1.9071840017467265
1396371600,1.8840883066578649
1396372200,1.7954137578838711
1396372800,1.6553391862024296
1396373400,1.4885209317413046
1396374000,1.3108676805566402
1396374600,1.1279817477805778
1396375200,0.942529304111232
1396375800,0.7506655585885738
1396376400,0.5518317417560815
1396377000,0.3815582546494827
1396377600,0.2690664608461327
1396378200,0.19859680079602046
1396378800,0.1538972711095651
1396379400,0.12169105309821927
1396380000,0.09313044239832215
1396380600,0.06919078693236778
1396381200,0.05270795356566435
1396381800,0.041997930144585076
1396382400,0.03499214382896554
1396383000,0.030510053752833357
1396383600,0.027919614205022508
1396384200,0.02719935744859638
1396384800,0.02720277058464049
1396385400,0.02765953130688646
1396386000,0.02839571485256508
1396386600,0.026792715875041676
1396387200,0.024063139983985706
1396387800,0.02182347350046087
1396388400,0.019648836276264535
1396389000,0.01842269816589536
1396389600,0.019124928048595235
1396390200,0.020304539908285
1396390800,0.02040368775998926
1396391400,0.020213675273447487
1396392000,0.021043851431008627
1396392600,0.022821640652249335
1396393200,0.024068810568743576
1396393800,0.025369555999649875
1396394400,0.02720661458096492
1396395000,0.027865673858316484
1396395600,0.027591869112955174
1396396200,0.028891523970771483
1396396800,0.02965113435897287
1396397400,0.030091094044482396
1396398000,0.031217690610021862
1396398600,0.03196985929380546
1396399200,0.031980678224148316
1396399800,0.03246393240403833
1396400400,0.033360244329379334
1396401000,0.034216320822230195
1396401600,0.03517610987879011
1396402200,0.036656680730763024
1396402800,0.03780326252809028
1396403400,0.038835510806558095
1396404000,0.041114445183281244
1396404600,0.04421900607146044
1396405200,0.04730950222854543
1396405800,0.050764832835206816
1396406400,0.055448857334253907
1396407000,0.06015012340742749
1396407600,0.06434221394585508
1396408200,0.06838152192512628
1396408800,0.07088009336928168
1396409400,0.07253705215217278
1396410000,0.07463177588213209
1396410600,0.07624736879912244
1396411200,0.07585681102066033
1396411800,0.07398168706511586
1396412400,0.07172250748896263
1396413000,0.07128035634349401
1396413600,0.07558937781362166
1396414200,0.09327927661048029
1396414800,0.16708536826551204
1396415400,0.2820181336382985
1396416000,0.424203215595962
1396416600,0.5821359062546944
1396417200,0.7463089194794909
1396417800,0.9173219816722363
1396418400,1.0981369345033278
1396419000,1.2872986218439328
1396419600,1.4507076255584048
1396420200,1.562643147152811
1396420800,1.637305673748681
1396421400,1.6874728540180646
1396422000,1.726270993795059
1396422600,1.7619115099965583
1396423200,1.7938281089537267
1396423800,1.8210074057224348
1396424400,1.8415814582904937
1396425000,1.8558979697060785
1396425600,1.8566491627474242
1396426200,1.798525085155883
1396426800,1.6943392911959139
1396427400,1.5563830080545347
1396428000,1.3968086317417867
1396428600,1.2278678193075079
1396429200,1.052463922103534
1396429800,0.8664553040629129
1396430400,0.6759999156092916
1396431000,0.5150657829856714
1396431600,0.40901445175758794
1396432200,0.34376940999903716
1396432800,0.3034902563657115
1396433400,0.27093313560842947
1396434000,0.23632293327493148
1396434600,0.20634398299160864
1396435200,0.1835449575548199
1396435800,0.16508927079261895
1396436400,0.14754620406149602
1396437000,0.12738549490301468
1396437600,0.11371553518838662
1396438200,0.1066412956927529
1396438800,0.10390831855712734
1396439400,0.10191616840862186
1396440000,0.10237047144298903
1396440600,0.1032750802560795
1396441200,0.11075238449987093
1396441800,0.11549762530872072
1396442400,0.11256711884492938
1396443000,0.10333808915096887
1396443600,0.09375103799717603
1396444200,0.08680880792812419
1396444800,0.08542841917737365
1396445400,0.09185037775604127
1396446000,0.09579034406758503
1396446600,0.12071338041256378
1396447200,0.2047198183549605
1396447800,0.33009422835730273
1396448400,0.48274991826859265
1396449000,0.6460238685155135
1396449600,0.8133140447972568
1396450200,0.9888760360283824
1396450800,1.1792820788204665
1396451400,1.3755228318619601
1396452000,1.5399585232724948
1396452600,1.6424123055695448
1396453200,1.7023933542871144
1396453800,1.7426034052205144
1396454400,1.7768434120883065
1396455000,1.8066832594765145
1396455600,1.829351821744282
1396456200,1.8424265667453847
1396456800,1.8494946423323586
1396457400,1.8570279281777389
1396458000,1.8397861459302383
1396458600,1.7620132990628075
1396459200,1.6401088918894022
1396459800,1.4904389919381529
1396460400,1.3235969363551925
1396461000,1.1492373324923073
1396461600,0.9691599871698455
1396462200,0.779498417796919
1396462800,0.585850076963948
1396463400,0.4250605141905965
1396464000,0.32136382636565886
1396464600,0.25765921208430376
1396465200,0.21595951592873897
1396465800,0.18389636595973258
1396466400,0.15457253242865343
1396467000,0.13058926652478123
1396467600,0.11508001615876105
1396468200,0.10373729834634222
1396468800,0.09462466617263898
1396469400,0.0863152744626127
1396470000,0.07892396553933823
1396470600,0.07462496796969076
1396471200,0.07299823693289625
1396471800,0.07289297819549792
1396472400,0.07288368561927483
1396473000,0.07142641517741236
1396473600,0.06986126901984478
1396474200,0.06737967923386934
1396474800,0.06274995125504215
1396475400,0.05749553345464108
1396476000,0.0528903491345669
1396476600,0.05010570245220271
1396477200,0.04914136110760901
1396477800,0.04819276134531723
1396478400,0.04535635392888914
1396479000,0.04130118511007964
1396479600,0.03773571405169824
1396480200,0.033750586019331556
1396480800,0.029944593787318396
1396481400,0.026521893134078163
1396482000,0.024211569492801892
1396482600,0.024445963197453728
1396483200,0.025559777999832983
1396483800,0.02704238281607673
1396484400,0.02916153491087146
1396485000,0.030766500099941283
1396485600,0.03147780194946271
1396486200,0.03270023541523555
1396486800,0.03421501485620491
1396487400,0.036191191117920615
1396488000,0.03856125074484318
1396488600,0.04071826200618239
1396489200,0.04322661704141894
1396489800,0.04645449600680308
1396490400,0.05098241873163891
1396491000,0.05557356387600443
1396491600,0.0604528996862644
1396492200,0.06724057216701268
1396492800,0.0749362026374341
