index,errors
1,0.09483767922331103
2,0.09841541618049682
3,0.09057648675979113
4,0.0906517492577396
5,0.08521787767645138
6,0.08448542022963802
7,0.08211632644767926
8,0.08234591157818831
9,0.08099989263047544
10,0.08603023564500507
11,0.08719717572116613
12,0.08914974225646002
13,0.08799021043189083
14,0.07957546715772378
15,0.07634659868477686
16,0.07532787417490178
17,0.06868625068812376
18,0.0681255939772779
19,0.06536706763208935
20,0.06898180540854251
21,0.0724536104241876
22,0.0726396456618553
23,0.07320541934268442
24,0.07556450972581513
25,0.07289180563248922
26,0.07189770847428946
27,0.06821108305731755
28,0.06423909160017764
29,0.05910076700737294
30,0.0567622439336205
31,0.05728910288040349
32,0.06475338106165747
33,0.06954061663466485
34,0.07405030351789187
35,0.07489859746670942
36,0.0730366908411309
37,0.07904549292010006
38,0.07717868885518091
39,0.0805688090904419
40,0.07802791863027941
41,0.07958994642028076
42,0.07407202142685669
43,0.078154572433774
44,0.08413248768590045
45,0.08539929950913638
46,0.08586000828780023
47,0.08809133768317472
48,0.08296075865420725
49,0.0824470818872674
50,0.07882993126298268
51,0.08054802341184888
52,0.07765711715089707
53,0.07376183332194373
54,0.06758241392705008
55,0.06692633316637722
56,0.06805781251528598
57,0.07631373353172921
58,0.08026862757903462
59,0.08263803341284823
60,0.09374785955914698
61,0.10167058205083875
62,0.09763772245762464
63,0.10554750450983949
64,0.09925745695723903
65,0.09886085322502286
66,0.09212071117776131
67,0.08910055335844888
68,0.08906539809613095
69,0.12989082676529226
70,0.13014879662132423
71,0.13092346842858413
72,0.13039317723322771
73,0.1305350596388821
74,0.12464522610629693
75,0.10979465476628594
76,0.1007694547187238
77,0.09741002257710751
78,0.09038995464674598
79,0.09160549532896665
80,0.09582603619374067
81,0.0987809425102945
82,0.10379158673925888
83,0.11671631147234672
84,0.08170082834002541
85,0.08530472622161187
86,0.08374748193529066
87,0.08244109354377042
88,0.07655869441662827
89,0.07893952686871289
90,0.08563614872153254
91,0.0883016061777311
92,0.08597182701776736
93,0.08497867462584105
94,0.08692471581277511
95,0.08936516705425372
96,0.09465863979259063
97,0.0908632613166314
98,0.08407964275602689
99,0.08449664075319012
100,0.07897322405936165
101,0.07519816451249964
102,0.07231720744699964
103,0.07390801887218124
104,0.07208135833383637
105,0.07187702337417345
106,0.07362025377615182
107,0.07547593839640289
108,0.08063897542504864
109,0.07847616306839028
110,0.11353348313365655
111,0.10582510358492586
112,0.1061394879083597
113,0.10243046771652908
114,0.09324442187747276
115,0.0927432212544257
116,0.09256867735930868
117,0.09685773557821599
118,0.0992621445418934
119,0.10511866519203122
120,0.11023403095420678
121,0.10902762657584285
122,0.11213457202258406
123,0.11448798708225301
124,0.1195416326775069
125,0.0815558547860567
126,0.08214560548176182
127,0.07938223222816188
128,0.08426999534258982
129,0.08691575000200383
130,0.08941180512078964
131,0.0911592213526972
132,0.08929743922178565
133,0.09408265933034062
134,0.08500339935689241
135,0.07740461485539742
136,0.07793354891409111
137,0.07434469237561016
138,0.06968128031644374
139,0.0627626787446595
140,0.05927365394669231
141,0.060447138912283045
142,0.062365226281872
143,0.06091347047894413
144,0.06760706135491805
145,0.09488270642565988
146,0.09973494380478187
147,0.09920209206478321
148,0.09032143751246356
149,0.09283390128200764
150,0.09512650559637163
151,0.09312885238773046
152,0.09242874622616722
153,0.09289113891519683
154,0.10126408256432365
155,0.10375603059056712
156,0.11039713600330482
157,0.11696163716442272
158,0.11492600372459298
159,0.10958924484464347
160,0.08124590233642431
161,0.07550608617312803
162,0.07010002137878943
163,0.07262125004984686
164,0.07654194711831844
165,0.07653412743055793
166,0.0732979758245115
167,0.07488278445515267
168,0.08118458664756532
169,0.08651622699563673
170,0.09154636654300584
171,0.08840330272816246
172,0.0821308854687344
173,0.08018309137413757
174,0.08130757285827019
175,0.07984141302158462
176,0.07867387341904783
177,0.08369578984903134
178,0.08211153145689534
179,0.08785940116452363
180,0.09401568087067079
181,0.1039901199240996
182,0.1113740214941441
183,0.10714728705381414
184,0.09857259581702663
185,0.09057259589307691
186,0.0831587022070425
187,0.07911113878610845
188,0.08301015059849651
189,0.08317880291122101
190,0.08599941153956686
191,0.09253320022646196
192,0.09558473146153028
193,0.09980138361276188
194,0.09101096355056838
195,0.08544740142565009
196,0.08018478466965706
197,0.06978554094449632
198,0.06552743397615063
199,0.06101390001116864
200,0.06513977797970258
201,0.07268950244182038
202,0.08444526220617556
203,0.08655457981292382
204,0.08821010437727655
205,0.08584939198850793
206,0.08342395521413445
207,0.07830236710944112
208,0.07741016795945414
209,0.07645795429808941
210,0.07122283545298151
211,0.06755335609710114
212,0.07089636875312123
213,0.07437631691591533
214,0.08005246881528184
215,0.08732238470559454
216,0.08647394987770954
217,0.0790454675106138
218,0.07401969508984654
219,0.07219439283138988
220,0.07153918780287719
221,0.06672515081246111
222,0.06569773512747007
223,0.060259482079544006
224,0.06154482134571278
225,0.06629720281432906
226,0.07139231882690385
227,0.0774209801321735
228,0.08057690325516974
229,0.08304706044713026
230,0.0820200037192917
231,0.08094980883840829
232,0.07997405397587488
233,0.08168191715628291
234,0.08168760229687695
235,0.08726304909518728
236,0.09378098660451467
237,0.10022138687742096
238,0.10838144558566905
239,0.11426740764298186
240,0.11245280657809854
241,0.11830401727955678
242,0.11022679918527188
243,0.10939197747542811
244,0.1043419033721958
245,0.09750742657581245
246,0.09479090898476132
247,0.09527816776282909
248,0.09981398150425493
249,0.10385804606695911
250,0.10266622177265759
251,0.10447262854567695
252,0.10062707293564381
253,0.10132900222180088
254,0.09501786135463124
255,0.09214313881135464
256,0.08533168248403349
257,0.08522222258914353
258,0.07847794247589254
259,0.07500797597985859
260,0.08041314405958887
261,0.08398968500668559
262,0.08365620077671226
263,0.08075695769116137
264,0.0799780211140577
265,0.08293735195151733
266,0.08032732414855166
267,0.08434143165054492
268,0.07792437449883952
269,0.07589038078158175
270,0.07425822324988895
271,0.06890662603059755
272,0.07132798727154414
273,0.08071248931465962
274,0.08808355719330001
275,0.08516440856398291
276,0.084848661489646
277,0.08978302200554068
278,0.08737013519495215
279,0.08711398219878909
280,0.08409384227245141
281,0.07759176003752337
282,0.07059495817367308
283,0.06900459426471181
284,0.07079279877859718
285,0.07757022636935164
286,0.08353120871452288
287,0.07965532928585278
288,0.07751607132579726
289,0.07432316696054356
290,0.07558371798625689
291,0.07562961854820247
292,0.06909473817073096
293,0.0683776644016883
294,0.06104209066282496
295,0.0649339786201356
296,0.06818466793114651
297,0.07873014939787598
298,0.08289622343220077
299,0.08854795632061249
300,0.08992220202782636
301,0.08891144992607107
302,0.09716485110974231
303,0.0946594089446103
304,0.09313697084401615
305,0.08679181548896704
306,0.08359839546297934
307,0.08476655857009126
308,0.08781056240113294
309,0.09729723078658435
310,0.09613485877763592
311,0.10198231850189114
312,0.09797535472698995
313,0.09901057780333603
314,0.09250133664097875
315,0.08921342685404911
316,0.08613255533290314
317,0.08308403177585956
318,0.07848314144047665
319,0.07591484396603201
320,0.07748678832651328
321,0.08736821257337629
322,0.08980791390548508
323,0.09395936936381273
324,0.09387354391759246
325,0.09523909021966318
326,0.09266607619593088
327,0.08962235890838563
328,0.08326574123956168
329,0.08270195946604818
330,0.0791518221446117
331,0.08340557363041631
332,0.08305164629769757
333,0.0872057993954314
334,0.09835923186031753
335,0.10052075293499753
336,0.09878474080782548
337,0.10377423991409312
338,0.09453163120280876
339,0.09113670591096062
340,0.08825761574619967
341,0.0841400127227837
342,0.08019931153294957
343,0.07923625880269719
344,0.07989271059975979
345,0.07910826134981976
346,0.08000365924071769
347,0.08438394517362197
348,0.08814286235904759
349,0.07708179718827816
350,0.08279554982408358
351,0.07545825599826557
352,0.068345893310106
353,0.07231313240183841
354,0.06779143288271051
355,0.06521380845783323
356,0.06519416101186512
357,0.07066037264574784
358,0.08188612871822218
359,0.08212939757556423
360,0.0891710054147358
361,0.09128225729967877
362,0.08504494986581528
363,0.08495446843966696
364,0.09073490180406017
365,0.0818794758780825
366,0.08255409537304623
367,0.08320704618797922
368,0.07942069501743296
369,0.08462840111845887
370,0.09549553940174836
371,0.10003127855770488
372,0.09884538817923329
373,0.09955465498073396
374,0.10310825108673623
375,0.1030337102536036
376,0.0998171886344917
377,0.09632745284020866
378,0.09156515055625422
379,0.08598152934958998
380,0.0842551383341477
381,0.08522799860825674
382,0.0876516340663592
383,0.09489578690615037
384,0.09272983195962654
385,0.09126436092948507
386,0.09288954381706521
