index,errors
251,0.03174102172422863
252,0.04812305881226652
253,0.05501546439717769
254,0.057403495085469346
255,0.06929390331215178
256,0.06743694741936941
257,0.06052766820041367
258,0.05813723637901772
259,0.05179531987363221
260,0.054617481220942704
261,0.05031432767916196
262,0.05083429059016034
263,0.04702666072946817
264,0.04973462319345521
265,0.045868535992250055
266,0.04746624474506094
267,0.053179043952821525
268,0.05073806211056234
269,0.059243089596244
270,0.06152152283965761
271,0.057946853765288804
272,0.05507433141982414
273,0.05138130009035005
274,0.04815876511416043
275,0.04531921295100603
276,0.05124829493350663
277,0.04605541484629782
278,0.04273051910255049
279,0.04184355955350263
280,0.049771996622660755
281,0.04961193128743034
282,0.04906058304003284
283,0.044946432094096364
284,0.04827128012725545
285,0.04202697443005581
286,0.04661829756656755
287,0.04401897818554784
288,0.04062232837746588
289,0.0353300135271491
290,0.03520923235578884
291,0.03536311099304286
292,0.03260023542567908
293,0.035158145076268986
294,0.04847539083792944
295,0.04257880562897158
296,0.040284106611400174
297,0.043200378592722556
298,0.03994114019106149
299,0.03816680084480207
300,0.035307238062425625
301,0.030979306950852326
302,0.04150362303985523
303,0.037297971583616356
304,0.04620986776207293
305,0.04088240858415664
306,0.042381674190715014
307,0.041272502588435796
308,0.03702192675459389
309,0.04131824820168925
310,0.03831009855636111
311,0.033304284220092885
312,0.03180542721069906
313,0.03305149058650177
314,0.030116215926032877
315,0.02856323025200552
316,0.030587246222963792
317,0.031423601083215486
318,0.027914646950033945
319,0.025640156668215053
320,0.02239881791255311
321,0.024488182294731417
322,0.024722697306211565
323,0.030183792597738627
324,0.03703006050508247
325,0.03529740541189982
326,0.031108811106558054
327,0.03508080867103457
328,0.05208811454075578
329,0.046130336528872384
330,0.04784005295576615
331,0.04640005198118837
332,0.04086394105767764
333,0.037097093536091544
334,0.03332081077738138
335,0.033082339273069215
336,0.033976636314126056
337,0.03640023489675613
338,0.04992629048668737
339,0.04969710433776321
340,0.04394947224402595
341,0.048122344416341466
342,0.04701031181548976
343,0.0447193501781014
344,0.04428455596164696
345,0.04837178828382552
346,0.050512488943783074
347,0.053822283214167786
348,0.05104589243336761
349,0.04717085254995171
350,0.04895361923242218
351,0.04384863288343671
352,0.04742289411344158
353,0.049774485955233295
354,0.055612371113762694
355,0.05284293687855167
356,0.060887280091378435
357,0.06299031506788157
358,0.06208989812208504
359,0.05725227042763438
360,0.05459209584329736
361,0.054209665859500225
362,0.048647680460423004
363,0.046906842225903064
364,0.04069582695025841
365,0.04134382282587892
366,0.04831987327720079
367,0.042666336566983876
368,0.04240035254808991
369,0.03940763201356837
