index,errors
1,0.09377338691025294
2,0.11251931434913809
3,0.12510592582674462
4,0.1369425132019234
5,0.14503060072861454
6,0.15262255155827847
7,0.15902436795102526
8,0.16456653720443817
9,0.1830186294674143
10,0.19838678635566745
11,0.2098898617657921
12,0.22560099933114625
13,0.2359786956834382
14,0.23009575717709368
15,0.22483860588762428
16,0.22045337154970704
17,0.21284684945629423
18,0.20785284257287281
19,0.2006994679970347
20,0.19850211892634978
21,0.19629419367713494
22,0.19610504923781047
23,0.19465906541191896
24,0.19124235795564973
25,0.18997615343773452
26,0.19137529843557607
27,0.1892740836454971
28,0.19131943112278413
29,0.19115799170764713
30,0.19276289065720464
31,0.19340956551561084
32,0.1961212745221043
33,0.19720158156060236
34,0.2011017606032829
35,0.20047275265736872
36,0.19887207931499828
37,0.19753762848010356
38,0.19360655488182918
39,0.1921800055513626
40,0.19199487717275415
41,0.19358993210002456
42,0.19661692128253713
43,0.1986587689249758
44,0.2028660499883935
45,0.2059379435477835
46,0.2097103552573468
47,0.21734785109510515
48,0.2231326570564942
49,0.22807090091751117
50,0.2312891850716128
51,0.23662648100150807
52,0.2401648435838302
53,0.24572145538800236
54,0.24860325509330475
55,0.2502267659137255
56,0.252440911969418
57,0.2541826466264582
58,0.25626158990895864
59,0.2585066823868644
60,0.263860457139802
61,0.26869071099682457
62,0.26552734535680955
63,0.26432514559553294
64,0.26220572709383466
65,0.26265036341403036
66,0.2616428703258895
67,0.25928036711389973
68,0.25751380555736175
69,0.28750569403792614
70,0.3199544656531563
71,0.3503817241071156
72,0.3782839108807059
73,0.4075571716429486
74,0.4332238198366009
75,0.4568365904510505
76,0.4811791153999474
77,0.508807788882124
78,0.5368194153372277
79,0.5648607056606033
80,0.5589625456481218
81,0.5542019322245292
82,0.5531996874301761
83,0.5566024464306344
84,0.5227870344174258
85,0.4852810310844829
86,0.4484536329118834
87,0.41305231777783696
88,0.3776176346757481
89,0.3447252201646887
90,0.314827842225762
91,0.2842262822068713
92,0.25528509297047075
93,0.229409676108764
94,0.20083522842027382
95,0.2071019888007501
96,0.21204218148899268
97,0.21160007683155896
98,0.20743944867062
99,0.2111126654072146
100,0.2113778292482883
101,0.20961677691572125
102,0.20685570985129045
103,0.20540630771508528
104,0.2043358997579056
105,0.2042924539455352
106,0.20674772394348223
107,0.20379375652055076
108,0.20097145860672833
109,0.20071802214891452
110,0.22959520721159338
111,0.25606468130052035
112,0.28538617696067503
113,0.3151727386255215
114,0.3422210926001537
115,0.37466072711726356
116,0.409067662250586
117,0.44417577118472334
118,0.4788086069529395
119,0.512378507264087
120,0.5446274418227817
121,0.5415655652064097
122,0.5428178253601584
123,0.5415210571979999
124,0.54167171784951
125,0.5123636048556078
126,0.48481054121708966
127,0.4570638972466109
128,0.4301702210041611
129,0.4033669807438782
130,0.3779425933729594
131,0.34902321503346473
132,0.32087513800783224
133,0.2947539303515899
134,0.2631472767146336
135,0.228485423910393
136,0.22719218319474702
137,0.2252732771967666
138,0.22524162660333458
139,0.22157622147287653
140,0.2177005215559812
141,0.21463304806581157
142,0.21200478247140134
143,0.21158758366039584
144,0.2086536074210316
145,0.2239187810916024
146,0.24334485169288395
147,0.26121829412501624
148,0.2765555743304271
149,0.2967935634538802
150,0.31802878828266923
151,0.33951416658782685
152,0.36095791624889184
153,0.38050021482291846
154,0.4027830600488419
155,0.42292426834016666
156,0.42831120499209496
157,0.43137523559168767
158,0.42760918057354746
159,0.42630689746956985
160,0.40529687253178154
161,0.3823563150453134
162,0.3593166503835413
163,0.33734324323548387
164,0.31963172751803104
165,0.29970030636093664
166,0.2821651621942807
167,0.2650862703568483
168,0.24649053487977407
169,0.23034997433658097
170,0.2131505737327884
171,0.20972435312881826
172,0.20823948583106333
173,0.21079985810029062
174,0.2146337234442332
175,0.21701402105765785
176,0.21946848594842772
177,0.22395571272678516
178,0.23045280886710853
179,0.2386245145398034
180,0.24587386019777419
181,0.24697593101798632
182,0.24714846177806138
183,0.24682258844770052
184,0.24428997167787866
185,0.24397071318794575
186,0.24433033571812654
